cell,scope,reuse,union_share,cap_share,pred_C_beats_A,actual_C_beats_A,correct
ecom|s75|r50|DISJOINT|w4|CELL,,,,,0,0,1
ecom|s75|r50|OVERLAP|w1|WORKLOAD,,,,,0,1,0
ecom|s75|r50|OVERLAP|w1|CAP_10PCT,,,,,0,0,1
ecom|s75|r50|OVERLAP|w1|CELL,,,,,0,0,1
ecom|s75|r50|OVERLAP|w2|WORKLOAD,,,,,1,1,1
ecom|s75|r50|OVERLAP|w2|CAP_10PCT,,,,,1,0,0
ecom|s75|r50|OVERLAP|w2|CELL,,,,,1,0,0
ecom|s75|r50|OVERLAP|w4|WORKLOAD,,,,,1,1,1
ecom|s75|r50|OVERLAP|w4|CAP_10PCT,,,,,1,0,0
ecom|s75|r50|OVERLAP|w4|CELL,,,,,1,0,0
ecom|s75|r50|NESTED|w1|WORKLOAD,,,,,0,1,0
ecom|s75|r50|NESTED|w1|CAP_10PCT,,,,,0,0,1
ecom|s75|r50|NESTED|w1|CELL,,,,,0,0,1
ecom|s75|r50|NESTED|w2|WORKLOAD,,,,,1,1,1
ecom|s75|r50|NESTED|w2|CAP_10PCT,,,,,1,0,0
ecom|s75|r50|NESTED|w2|CELL,,,,,1,0,0
ecom|s75|r50|NESTED|w4|WORKLOAD,,,,,1,1,1
ecom|s75|r50|NESTED|w4|CAP_10PCT,,,,,1,0,0
ecom|s75|r50|NESTED|w4|CELL,,,,,1,0,0
ecom|s75|r100|DISJOINT|w1|WORKLOAD,,,,,0,1,0
ecom|s75|r100|DISJOINT|w1|CAP_10PCT,,,,,0,0,1
ecom|s75|r100|DISJOINT|w1|CELL,,,,,0,0,1
ecom|s75|r100|DISJOINT|w2|WORKLOAD,,,,,0,1,0
ecom|s75|r100|DISJOINT|w2|CAP_10PCT,,,,,0,0,1
ecom|s75|r100|DISJOINT|w2|CELL,,,,,0,0,1
ecom|s75|r100|DISJOINT|w4|WORKLOAD,,,,,0,1,0
ecom|s75|r100|DISJOINT|w4|CAP_10PCT,,,,,0,0,1
ecom|s75|r100|DISJOINT|w4|CELL,,,,,0,0,1
ecom|s75|r100|OVERLAP|w1|WORKLOAD,,,,,0,1,0
ecom|s75|r100|OVERLAP|w1|CAP_10PCT,,,,,0,0,1
ecom|s75|r100|OVERLAP|w1|CELL,,,,,0,0,1
ecom|s75|r100|OVERLAP|w2|WORKLOAD,,,,,1,1,1
ecom|s75|r100|OVERLAP|w2|CAP_10PCT,,,,,1,0,0
ecom|s75|r100|OVERLAP|w2|CELL,,,,,1,0,0
ecom|s75|r100|OVERLAP|w4|WORKLOAD,,,,,1,1,1
ecom|s75|r100|OVERLAP|w4|CAP_10PCT,,,,,1,0,0
ecom|s75|r100|OVERLAP|w4|CELL,,,,,1,0,0
ecom|s75|r100|NESTED|w1|WORKLOAD,,,,,0,1,0
ecom|s75|r100|NESTED|w1|CAP_10PCT,,,,,0,0,1
ecom|s75|r100|NESTED|w1|CELL,,,,,0,0,1
ecom|s75|r100|NESTED|w2|WORKLOAD,,,,,1,1,1
ecom|s75|r100|NESTED|w2|CAP_10PCT,,,,,1,0,0
ecom|s75|r100|NESTED|w2|CELL,,,,,1,0,0
ecom|s75|r100|NESTED|w4|WORKLOAD,,,,,1,1,1
ecom|s75|r100|NESTED|w4|CAP_10PCT,,,,,1,0,0
ecom|s75|r100|NESTED|w4|CELL,,,,,1,0,0
ecom|s100|r1|DISJOINT|w1|WORKLOAD,,,,,0,1,0
ecom|s100|r1|DISJOINT|w1|CAP_10PCT,,,,,0,1,0
ecom|s100|r1|DISJOINT|w1|CELL,,,,,0,1,0
ecom|s100|r1|DISJOINT|w2|WORKLOAD,,,,,0,1,0
ecom|s100|r1|DISJOINT|w2|CAP_10PCT,,,,,0,1,0
ecom|s100|r1|DISJOINT|w2|CELL,,,,,0,1,0
ecom|s100|r1|DISJOINT|w4|WORKLOAD,,,,,0,1,0
ecom|s100|r1|DISJOINT|w4|CAP_10PCT,,,,,0,1,0
ecom|s100|r1|DISJOINT|w4|CELL,,,,,0,1,0
ecom|s100|r1|OVERLAP|w1|WORKLOAD,,,,,0,1,0
ecom|s100|r1|OVERLAP|w1|CAP_10PCT,,,,,0,1,0
ecom|s100|r1|OVERLAP|w1|CELL,,,,,0,1,0
ecom|s100|r1|OVERLAP|w2|WORKLOAD,,,,,1,1,1
ecom|s100|r1|OVERLAP|w2|CAP_10PCT,,,,,1,1,1
ecom|s100|r1|OVERLAP|w2|CELL,,,,,1,1,1
ecom|s100|r1|OVERLAP|w4|WORKLOAD,,,,,1,1,1
ecom|s100|r1|OVERLAP|w4|CAP_10PCT,,,,,1,1,1
ecom|s100|r1|OVERLAP|w4|CELL,,,,,1,1,1
ecom|s100|r1|NESTED|w1|WORKLOAD,,,,,0,1,0
ecom|s100|r1|NESTED|w1|CAP_10PCT,,,,,0,1,0
ecom|s100|r1|NESTED|w1|CELL,,,,,0,1,0
ecom|s100|r1|NESTED|w2|WORKLOAD,,,,,0,1,0
ecom|s100|r1|NESTED|w2|CAP_10PCT,,,,,0,1,0
ecom|s100|r1|NESTED|w2|CELL,,,,,0,1,0
ecom|s100|r1|NESTED|w4|WORKLOAD,,,,,0,1,0
ecom|s100|r1|NESTED|w4|CAP_10PCT,,,,,0,1,0
ecom|s100|r1|NESTED|w4|CELL,,,,,0,1,0
ecom|s100|r10|DISJOINT|w1|WORKLOAD,,,,,0,1,0
ecom|s100|r10|DISJOINT|w1|CAP_10PCT,,,,,0,0,1
ecom|s100|r10|DISJOINT|w1|CELL,,,,,0,0,1
ecom|s100|r10|DISJOINT|w2|WORKLOAD,,,,,0,1,0
ecom|s100|r10|DISJOINT|w2|CAP_10PCT,,,,,0,0,1
ecom|s100|r10|DISJOINT|w2|CELL,,,,,0,0,1
ecom|s100|r10|DISJOINT|w4|WORKLOAD,,,,,0,1,0
ecom|s100|r10|DISJOINT|w4|CAP_10PCT,,,,,0,0,1
ecom|s100|r10|DISJOINT|w4|CELL,,,,,0,0,1
ecom|s100|r10|OVERLAP|w1|WORKLOAD,,,,,0,1,0
ecom|s100|r10|OVERLAP|w1|CAP_10PCT,,,,,0,0,1
ecom|s100|r10|OVERLAP|w1|CELL,,,,,0,0,1
ecom|s100|r10|OVERLAP|w2|WORKLOAD,,,,,1,1,1
ecom|s100|r10|OVERLAP|w2|CAP_10PCT,,,,,1,0,0
ecom|s100|r10|OVERLAP|w2|CELL,,,,,1,0,0
ecom|s100|r10|OVERLAP|w4|WORKLOAD,,,,,1,1,1
ecom|s100|r10|OVERLAP|w4|CAP_10PCT,,,,,1,0,0
ecom|s100|r10|OVERLAP|w4|CELL,,,,,1,0,0
ecom|s100|r10|NESTED|w1|WORKLOAD,,,,,0,1,0
ecom|s100|r10|NESTED|w1|CAP_10PCT,,,,,0,0,1
ecom|s100|r10|NESTED|w1|CELL,,,,,0,0,1
ecom|s100|r10|NESTED|w2|WORKLOAD,,,,,1,1,1
ecom|s100|r10|NESTED|w2|CAP_10PCT,,,,,1,0,0
ecom|s100|r10|NESTED|w2|CELL,,,,,1,0,0
ecom|s100|r10|NESTED|w4|WORKLOAD,,,,,1,1,1
ecom|s100|r10|NESTED|w4|CAP_10PCT,,,,,1,0,0
ecom|s100|r10|NESTED|w4|CELL,,,,,1,0,0
ecom|s100|r50|DISJOINT|w1|WORKLOAD,,,,,0,1,0
ecom|s100|r50|DISJOINT|w1|CAP_10PCT,,,,,0,0,1
ecom|s100|r50|DISJOINT|w1|CELL,,,,,0,0,1
ecom|s100|r50|DISJOINT|w2|WORKLOAD,,,,,0,1,0
ecom|s100|r50|DISJOINT|w2|CAP_10PCT,,,,,0,0,1
ecom|s100|r50|DISJOINT|w2|CELL,,,,,0,0,1
ecom|s100|r50|DISJOINT|w4|WORKLOAD,,,,,0,1,0
ecom|s100|r50|DISJOINT|w4|CAP_10PCT,,,,,0,0,1
ecom|s100|r50|DISJOINT|w4|CELL,,,,,0,0,1
ecom|s100|r50|OVERLAP|w1|WORKLOAD,,,,,0,1,0
ecom|s100|r50|OVERLAP|w1|CAP_10PCT,,,,,0,0,1
ecom|s100|r50|OVERLAP|w1|CELL,,,,,0,0,1
ecom|s100|r50|OVERLAP|w2|WORKLOAD,,,,,1,1,1
ecom|s100|r50|OVERLAP|w2|CAP_10PCT,,,,,1,0,0
ecom|s100|r50|OVERLAP|w2|CELL,,,,,1,0,0
ecom|s100|r50|OVERLAP|w4|WORKLOAD,,,,,1,1,1
ecom|s100|r50|OVERLAP|w4|CAP_10PCT,,,,,1,0,0
ecom|s100|r50|OVERLAP|w4|CELL,,,,,1,0,0
ecom|s100|r50|NESTED|w1|WORKLOAD,,,,,0,1,0
ecom|s100|r50|NESTED|w1|CAP_10PCT,,,,,0,0,1
ecom|s100|r50|NESTED|w1|CELL,,,,,0,0,1
ecom|s100|r50|NESTED|w2|WORKLOAD,,,,,1,1,1
ecom|s100|r50|NESTED|w2|CAP_10PCT,,,,,1,0,0
ecom|s100|r50|NESTED|w2|CELL,,,,,1,0,0
ecom|s100|r50|NESTED|w4|WORKLOAD,,,,,1,1,1
ecom|s100|r50|NESTED|w4|CAP_10PCT,,,,,1,0,0
ecom|s100|r50|NESTED|w4|CELL,,,,,1,0,0
ecom|s100|r100|DISJOINT|w1|WORKLOAD,,,,,0,1,0
ecom|s100|r100|DISJOINT|w1|CAP_10PCT,,,,,0,0,1
ecom|s100|r100|DISJOINT|w1|CELL,,,,,0,0,1
ecom|s100|r100|DISJOINT|w2|WORKLOAD,,,,,0,1,0
ecom|s100|r100|DISJOINT|w2|CAP_10PCT,,,,,0,0,1
ecom|s100|r100|DISJOINT|w2|CELL,,,,,0,0,1
ecom|s100|r100|DISJOINT|w4|WORKLOAD,,,,,0,1,0
ecom|s100|r100|DISJOINT|w4|CAP_10PCT,,,,,0,0,1
ecom|s100|r100|DISJOINT|w4|CELL,,,,,0,0,1
ecom|s100|r100|OVERLAP|w1|WORKLOAD,,,,,0,1,0
ecom|s100|r100|OVERLAP|w1|CAP_10PCT,,,,,0,0,1
ecom|s100|r100|OVERLAP|w1|CELL,,,,,0,0,1
ecom|s100|r100|OVERLAP|w2|WORKLOAD,,,,,1,1,1
ecom|s100|r100|OVERLAP|w2|CAP_10PCT,,,,,1,0,0
ecom|s100|r100|OVERLAP|w2|CELL,,,,,1,0,0
ecom|s100|r100|OVERLAP|w4|WORKLOAD,,,,,1,1,1
ecom|s100|r100|OVERLAP|w4|CAP_10PCT,,,,,1,0,0
ecom|s100|r100|OVERLAP|w4|CELL,,,,,1,0,0
ecom|s100|r100|NESTED|w1|WORKLOAD,,,,,0,1,0
ecom|s100|r100|NESTED|w1|CAP_10PCT,,,,,0,0,1
ecom|s100|r100|NESTED|w1|CELL,,,,,0,0,1
ecom|s100|r100|NESTED|w2|WORKLOAD,,,,,1,1,1
ecom|s100|r100|NESTED|w2|CAP_10PCT,,,,,1,0,0
ecom|s100|r100|NESTED|w2|CELL,,,,,1,0,0
ecom|s100|r100|NESTED|w4|WORKLOAD,,,,,1,1,1
ecom|s100|r100|NESTED|w4|CAP_10PCT,,,,,1,0,0
ecom|s100|r100|NESTED|w4|CELL,,,,,1,0,0
finproc|s1|r1|DISJOINT|w1|WORKLOAD,,,,,1,1,1
finproc|s1|r1|DISJOINT|w1|CAP_10PCT,,,,,1,1,1
finproc|s1|r1|DISJOINT|w1|CELL,,,,,1,1,1
finproc|s1|r1|DISJOINT|w2|WORKLOAD,,,,,1,1,1
finproc|s1|r1|DISJOINT|w2|CAP_10PCT,,,,,1,1,1
finproc|s1|r1|DISJOINT|w2|CELL,,,,,1,1,1
finproc|s1|r1|DISJOINT|w4|WORKLOAD,,,,,1,1,1
finproc|s1|r1|DISJOINT|w4|CAP_10PCT,,,,,1,1,1
finproc|s1|r1|DISJOINT|w4|CELL,,,,,1,1,1
finproc|s1|r1|OVERLAP|w1|WORKLOAD,,,,,1,1,1
finproc|s1|r1|OVERLAP|w1|CAP_10PCT,,,,,1,1,1
finproc|s1|r1|OVERLAP|w1|CELL,,,,,1,1,1
finproc|s1|r1|OVERLAP|w2|WORKLOAD,,,,,1,1,1
finproc|s1|r1|OVERLAP|w2|CAP_10PCT,,,,,1,1,1
finproc|s1|r1|OVERLAP|w2|CELL,,,,,1,1,1
finproc|s1|r1|OVERLAP|w4|WORKLOAD,,,,,1,1,1
finproc|s1|r1|OVERLAP|w4|CAP_10PCT,,,,,1,1,1
finproc|s1|r1|OVERLAP|w4|CELL,,,,,1,1,1
finproc|s1|r1|NESTED|w1|WORKLOAD,,,,,1,1,1
finproc|s1|r1|NESTED|w1|CAP_10PCT,,,,,1,1,1
finproc|s1|r1|NESTED|w1|CELL,,,,,1,1,1
finproc|s1|r1|NESTED|w2|WORKLOAD,,,,,1,1,1
finproc|s1|r1|NESTED|w2|CAP_10PCT,,,,,1,1,1
finproc|s1|r1|NESTED|w2|CELL,,,,,1,1,1
finproc|s1|r1|NESTED|w4|WORKLOAD,,,,,1,1,1
finproc|s1|r1|NESTED|w4|CAP_10PCT,,,,,1,1,1
finproc|s1|r1|NESTED|w4|CELL,,,,,1,1,1
finproc|s1|r10|DISJOINT|w1|WORKLOAD,,,,,1,1,1
finproc|s1|r10|DISJOINT|w1|CAP_10PCT,,,,,1,1,1
finproc|s1|r10|DISJOINT|w1|CELL,,,,,1,1,1
finproc|s1|r10|DISJOINT|w2|WORKLOAD,,,,,1,1,1
finproc|s1|r10|DISJOINT|w2|CAP_10PCT,,,,,1,1,1
finproc|s1|r10|DISJOINT|w2|CELL,,,,,1,1,1
finproc|s1|r10|DISJOINT|w4|WORKLOAD,,,,,1,1,1
finproc|s1|r10|DISJOINT|w4|CAP_10PCT,,,,,1,1,1
finproc|s1|r10|DISJOINT|w4|CELL,,,,,1,1,1
finproc|s1|r10|OVERLAP|w1|WORKLOAD,,,,,1,1,1
finproc|s1|r10|OVERLAP|w1|CAP_10PCT,,,,,1,1,1
finproc|s1|r10|OVERLAP|w1|CELL,,,,,1,1,1
finproc|s1|r10|OVERLAP|w2|WORKLOAD,,,,,1,1,1
finproc|s1|r10|OVERLAP|w2|CAP_10PCT,,,,,1,1,1
finproc|s1|r10|OVERLAP|w2|CELL,,,,,1,1,1
finproc|s1|r10|OVERLAP|w4|WORKLOAD,,,,,1,1,1
finproc|s1|r10|OVERLAP|w4|CAP_10PCT,,,,,1,1,1
finproc|s1|r10|OVERLAP|w4|CELL,,,,,1,1,1
finproc|s1|r10|NESTED|w1|WORKLOAD,,,,,1,1,1
finproc|s1|r10|NESTED|w1|CAP_10PCT,,,,,1,1,1
finproc|s1|r10|NESTED|w1|CELL,,,,,1,1,1
finproc|s1|r10|NESTED|w2|WORKLOAD,,,,,1,1,1
finproc|s1|r10|NESTED|w2|CAP_10PCT,,,,,1,1,1
finproc|s1|r10|NESTED|w2|CELL,,,,,1,1,1
finproc|s1|r10|NESTED|w4|WORKLOAD,,,,,1,1,1
finproc|s1|r10|NESTED|w4|CAP_10PCT,,,,,1,1,1
finproc|s1|r10|NESTED|w4|CELL,,,,,1,1,1
finproc|s1|r50|DISJOINT|w1|WORKLOAD,,,,,0,1,0
finproc|s1|r50|DISJOINT|w1|CAP_10PCT,,,,,0,1,0
finproc|s1|r50|DISJOINT|w1|CELL,,,,,0,1,0
finproc|s1|r50|DISJOINT|w2|WORKLOAD,,,,,1,1,1
finproc|s1|r50|DISJOINT|w2|CAP_10PCT,,,,,1,1,1
finproc|s1|r50|DISJOINT|w2|CELL,,,,,1,1,1
finproc|s1|r50|DISJOINT|w4|WORKLOAD,,,,,1,1,1
finproc|s1|r50|DISJOINT|w4|CAP_10PCT,,,,,1,1,1
finproc|s1|r50|DISJOINT|w4|CELL,,,,,1,1,1
finproc|s1|r50|OVERLAP|w1|WORKLOAD,,,,,1,1,1
finproc|s1|r50|OVERLAP|w1|CAP_10PCT,,,,,1,1,1
finproc|s1|r50|OVERLAP|w1|CELL,,,,,1,1,1
finproc|s1|r50|OVERLAP|w2|WORKLOAD,,,,,1,1,1
finproc|s1|r50|OVERLAP|w2|CAP_10PCT,,,,,1,1,1
finproc|s1|r50|OVERLAP|w2|CELL,,,,,1,1,1
finproc|s1|r50|OVERLAP|w4|WORKLOAD,,,,,1,1,1
finproc|s1|r50|OVERLAP|w4|CAP_10PCT,,,,,1,1,1
finproc|s1|r50|OVERLAP|w4|CELL,,,,,1,1,1
finproc|s1|r50|NESTED|w1|WORKLOAD,,,,,1,1,1
finproc|s1|r50|NESTED|w1|CAP_10PCT,,,,,1,1,1
finproc|s1|r50|NESTED|w1|CELL,,,,,1,1,1
finproc|s1|r50|NESTED|w2|WORKLOAD,,,,,1,1,1
finproc|s1|r50|NESTED|w2|CAP_10PCT,,,,,1,1,1
finproc|s1|r50|NESTED|w2|CELL,,,,,1,1,1
finproc|s1|r50|NESTED|w4|WORKLOAD,,,,,1,1,1
finproc|s1|r50|NESTED|w4|CAP_10PCT,,,,,1,1,1
finproc|s1|r50|NESTED|w4|CELL,,,,,1,1,1
finproc|s1|r100|DISJOINT|w1|WORKLOAD,,,,,0,1,0
finproc|s1|r100|DISJOINT|w1|CAP_10PCT,,,,,0,1,0
finproc|s1|r100|DISJOINT|w1|CELL,,,,,0,0,1
finproc|s1|r100|DISJOINT|w2|WORKLOAD,,,,,0,1,0
finproc|s1|r100|DISJOINT|w2|CAP_10PCT,,,,,0,1,0
finproc|s1|r100|DISJOINT|w2|CELL,,,,,0,0,1
finproc|s1|r100|DISJOINT|w4|WORKLOAD,,,,,1,1,1
finproc|s1|r100|DISJOINT|w4|CAP_10PCT,,,,,1,1,1
finproc|s1|r100|DISJOINT|w4|CELL,,,,,1,1,1
finproc|s1|r100|OVERLAP|w1|WORKLOAD,,,,,1,1,1
finproc|s1|r100|OVERLAP|w1|CAP_10PCT,,,,,1,1,1
finproc|s1|r100|OVERLAP|w1|CELL,,,,,1,0,0
finproc|s1|r100|OVERLAP|w2|WORKLOAD,,,,,1,1,1
finproc|s1|r100|OVERLAP|w2|CAP_10PCT,,,,,1,1,1
finproc|s1|r100|OVERLAP|w2|CELL,,,,,1,0,0
finproc|s1|r100|OVERLAP|w4|WORKLOAD,,,,,1,1,1
finproc|s1|r100|OVERLAP|w4|CAP_10PCT,,,,,1,1,1
finproc|s1|r100|OVERLAP|w4|CELL,,,,,1,0,0
finproc|s1|r100|NESTED|w1|WORKLOAD,,,,,1,1,1
finproc|s1|r100|NESTED|w1|CAP_10PCT,,,,,1,1,1
finproc|s1|r100|NESTED|w1|CELL,,,,,1,0,0
finproc|s1|r100|NESTED|w2|WORKLOAD,,,,,1,1,1
finproc|s1|r100|NESTED|w2|CAP_10PCT,,,,,1,1,1
finproc|s1|r100|NESTED|w2|CELL,,,,,1,0,0
finproc|s1|r100|NESTED|w4|WORKLOAD,,,,,1,1,1
finproc|s1|r100|NESTED|w4|CAP_10PCT,,,,,1,1,1
finproc|s1|r100|NESTED|w4|CELL,,,,,1,0,0
finproc|s5|r1|DISJOINT|w1|WORKLOAD,,,,,1,1,1
finproc|s5|r1|DISJOINT|w1|CAP_10PCT,,,,,1,1,1
finproc|s5|r1|DISJOINT|w1|CELL,,,,,1,1,1
finproc|s5|r1|DISJOINT|w2|WORKLOAD,,,,,1,1,1
finproc|s5|r1|DISJOINT|w2|CAP_10PCT,,,,,1,1,1
finproc|s5|r1|DISJOINT|w2|CELL,,,,,1,1,1
finproc|s5|r1|DISJOINT|w4|WORKLOAD,,,,,1,1,1
finproc|s5|r1|DISJOINT|w4|CAP_10PCT,,,,,1,1,1
finproc|s5|r1|DISJOINT|w4|CELL,,,,,1,1,1
finproc|s5|r1|OVERLAP|w1|WORKLOAD,,,,,1,1,1
finproc|s5|r1|OVERLAP|w1|CAP_10PCT,,,,,1,1,1
finproc|s5|r1|OVERLAP|w1|CELL,,,,,1,1,1
finproc|s5|r1|OVERLAP|w2|WORKLOAD,,,,,1,1,1
finproc|s5|r1|OVERLAP|w2|CAP_10PCT,,,,,1,1,1
finproc|s5|r1|OVERLAP|w2|CELL,,,,,1,1,1
finproc|s5|r1|OVERLAP|w4|WORKLOAD,,,,,1,1,1
finproc|s5|r1|OVERLAP|w4|CAP_10PCT,,,,,1,1,1
finproc|s5|r1|OVERLAP|w4|CELL,,,,,1,1,1
finproc|s5|r1|NESTED|w1|WORKLOAD,,,,,1,1,1
finproc|s5|r1|NESTED|w1|CAP_10PCT,,,,,1,1,1
finproc|s5|r1|NESTED|w1|CELL,,,,,1,1,1
finproc|s5|r1|NESTED|w2|WORKLOAD,,,,,1,1,1
finproc|s5|r1|NESTED|w2|CAP_10PCT,,,,,1,1,1
finproc|s5|r1|NESTED|w2|CELL,,,,,1,1,1
finproc|s5|r1|NESTED|w4|WORKLOAD,,,,,1,1,1
finproc|s5|r1|NESTED|w4|CAP_10PCT,,,,,1,1,1
finproc|s5|r1|NESTED|w4|CELL,,,,,1,1,1
finproc|s5|r10|DISJOINT|w1|WORKLOAD,,,,,0,1,0
finproc|s5|r10|DISJOINT|w1|CAP_10PCT,,,,,0,1,0
finproc|s5|r10|DISJOINT|w1|CELL,,,,,0,1,0
finproc|s5|r10|DISJOINT|w2|WORKLOAD,,,,,1,1,1
finproc|s5|r10|DISJOINT|w2|CAP_10PCT,,,,,1,1,1
finproc|s5|r10|DISJOINT|w2|CELL,,,,,1,1,1
finproc|s5|r10|DISJOINT|w4|WORKLOAD,,,,,1,1,1
finproc|s5|r10|DISJOINT|w4|CAP_10PCT,,,,,1,1,1
finproc|s5|r10|DISJOINT|w4|CELL,,,,,1,1,1
finproc|s5|r10|OVERLAP|w1|WORKLOAD,,,,,1,1,1
finproc|s5|r10|OVERLAP|w1|CAP_10PCT,,,,,1,1,1
finproc|s5|r10|OVERLAP|w1|CELL,,,,,1,1,1
finproc|s5|r10|OVERLAP|w2|WORKLOAD,,,,,1,1,1
finproc|s5|r10|OVERLAP|w2|CAP_10PCT,,,,,1,1,1
finproc|s5|r10|OVERLAP|w2|CELL,,,,,1,1,1
finproc|s5|r10|OVERLAP|w4|WORKLOAD,,,,,1,1,1
finproc|s5|r10|OVERLAP|w4|CAP_10PCT,,,,,1,1,1
finproc|s5|r10|OVERLAP|w4|CELL,,,,,1,1,1
finproc|s5|r10|NESTED|w1|WORKLOAD,,,,,1,1,1
finproc|s5|r10|NESTED|w1|CAP_10PCT,,,,,1,1,1
finproc|s5|r10|NESTED|w1|CELL,,,,,1,1,1
finproc|s5|r10|NESTED|w2|WORKLOAD,,,,,1,1,1
finproc|s5|r10|NESTED|w2|CAP_10PCT,,,,,1,1,1
finproc|s5|r10|NESTED|w2|CELL,,,,,1,1,1
finproc|s5|r10|NESTED|w4|WORKLOAD,,,,,1,1,1
finproc|s5|r10|NESTED|w4|CAP_10PCT,,,,,1,1,1
finproc|s5|r10|NESTED|w4|CELL,,,,,1,1,1
finproc|s5|r50|DISJOINT|w1|WORKLOAD,,,,,0,1,0
finproc|s5|r50|DISJOINT|w1|CAP_10PCT,,,,,0,0,1
finproc|s5|r50|DISJOINT|w1|CELL,,,,,0,0,1
finproc|s5|r50|DISJOINT|w2|WORKLOAD,,,,,0,1,0
finproc|s5|r50|DISJOINT|w2|CAP_10PCT,,,,,0,0,1
finproc|s5|r50|DISJOINT|w2|CELL,,,,,0,0,1
finproc|s5|r50|DISJOINT|w4|WORKLOAD,,,,,0,1,0
finproc|s5|r50|DISJOINT|w4|CAP_10PCT,,,,,0,0,1
finproc|s5|r50|DISJOINT|w4|CELL,,,,,0,0,1
finproc|s5|r50|OVERLAP|w1|WORKLOAD,,,,,1,1,1
finproc|s5|r50|OVERLAP|w1|CAP_10PCT,,,,,1,0,0
finproc|s5|r50|OVERLAP|w1|CELL,,,,,1,0,0
finproc|s5|r50|OVERLAP|w2|WORKLOAD,,,,,1,1,1
finproc|s5|r50|OVERLAP|w2|CAP_10PCT,,,,,1,0,0
finproc|s5|r50|OVERLAP|w2|CELL,,,,,1,0,0
finproc|s5|r50|OVERLAP|w4|WORKLOAD,,,,,1,1,1
finproc|s5|r50|OVERLAP|w4|CAP_10PCT,,,,,1,0,0
finproc|s5|r50|OVERLAP|w4|CELL,,,,,1,0,0
finproc|s5|r50|NESTED|w1|WORKLOAD,,,,,1,1,1
finproc|s5|r50|NESTED|w1|CAP_10PCT,,,,,1,1,1
finproc|s5|r50|NESTED|w1|CELL,,,,,1,0,0
finproc|s5|r50|NESTED|w2|WORKLOAD,,,,,1,1,1
finproc|s5|r50|NESTED|w2|CAP_10PCT,,,,,1,1,1
finproc|s5|r50|NESTED|w2|CELL,,,,,1,0,0
finproc|s5|r50|NESTED|w4|WORKLOAD,,,,,1,1,1
finproc|s5|r50|NESTED|w4|CAP_10PCT,,,,,1,1,1
finproc|s5|r50|NESTED|w4|CELL,,,,,1,0,0
finproc|s5|r100|DISJOINT|w1|WORKLOAD,,,,,0,1,0
finproc|s5|r100|DISJOINT|w1|CAP_10PCT,,,,,0,0,1
finproc|s5|r100|DISJOINT|w1|CELL,,,,,0,0,1
finproc|s5|r100|DISJOINT|w2|WORKLOAD,,,,,0,1,0
finproc|s5|r100|DISJOINT|w2|CAP_10PCT,,,,,0,0,1
finproc|s5|r100|DISJOINT|w2|CELL,,,,,0,0,1
finproc|s5|r100|DISJOINT|w4|WORKLOAD,,,,,0,1,0
finproc|s5|r100|DISJOINT|w4|CAP_10PCT,,,,,0,0,1
finproc|s5|r100|DISJOINT|w4|CELL,,,,,0,0,1
finproc|s5|r100|OVERLAP|w1|WORKLOAD,,,,,1,1,1
finproc|s5|r100|OVERLAP|w1|CAP_10PCT,,,,,1,0,0
finproc|s5|r100|OVERLAP|w1|CELL,,,,,1,0,0
finproc|s5|r100|OVERLAP|w2|WORKLOAD,,,,,1,1,1
finproc|s5|r100|OVERLAP|w2|CAP_10PCT,,,,,1,0,0
finproc|s5|r100|OVERLAP|w2|CELL,,,,,1,0,0
finproc|s5|r100|OVERLAP|w4|WORKLOAD,,,,,1,1,1
finproc|s5|r100|OVERLAP|w4|CAP_10PCT,,,,,1,0,0
finproc|s5|r100|OVERLAP|w4|CELL,,,,,1,0,0
finproc|s5|r100|NESTED|w1|WORKLOAD,,,,,1,1,1
finproc|s5|r100|NESTED|w1|CAP_10PCT,,,,,1,1,1
finproc|s5|r100|NESTED|w1|CELL,,,,,1,0,0
finproc|s5|r100|NESTED|w2|WORKLOAD,,,,,1,1,1
finproc|s5|r100|NESTED|w2|CAP_10PCT,,,,,1,1,1
finproc|s5|r100|NESTED|w2|CELL,,,,,1,0,0
finproc|s5|r100|NESTED|w4|WORKLOAD,,,,,1,1,1
finproc|s5|r100|NESTED|w4|CAP_10PCT,,,,,1,1,1
finproc|s5|r100|NESTED|w4|CELL,,,,,1,0,0
finproc|s10|r1|DISJOINT|w1|WORKLOAD,,,,,1,1,1
finproc|s10|r1|DISJOINT|w1|CAP_10PCT,,,,,1,1,1
finproc|s10|r1|DISJOINT|w1|CELL,,,,,1,1,1
finproc|s10|r1|DISJOINT|w2|WORKLOAD,,,,,1,1,1
finproc|s10|r1|DISJOINT|w2|CAP_10PCT,,,,,1,1,1
finproc|s10|r1|DISJOINT|w2|CELL,,,,,1,1,1
finproc|s10|r1|DISJOINT|w4|WORKLOAD,,,,,1,1,1
finproc|s10|r1|DISJOINT|w4|CAP_10PCT,,,,,1,1,1
finproc|s10|r1|DISJOINT|w4|CELL,,,,,1,1,1
finproc|s10|r1|OVERLAP|w1|WORKLOAD,,,,,1,1,1
finproc|s10|r1|OVERLAP|w1|CAP_10PCT,,,,,1,1,1
finproc|s10|r1|OVERLAP|w1|CELL,,,,,1,1,1
finproc|s10|r1|OVERLAP|w2|WORKLOAD,,,,,1,1,1
finproc|s10|r1|OVERLAP|w2|CAP_10PCT,,,,,1,1,1
